EventName,EventPageUrl,TextFileName,ImgUrl,SocietyUrl
TechDays'17,https://kampusetkinlikleri.com/etkinlik/784/techdays-17,8913137969001587140,img/Etkinlik/Big/20170929-085918techdays-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/110/ieee-sabanci-university-engineering-society
Gelecek Kampı'17,https://kampusetkinlikleri.com/etkinlik/791/gelecek-kampi-17,-544057795212133875,img/Etkinlik/Big/20170929-090713gelecek-kampi-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
BAU ENERJİ GÜNLERİ'17,https://kampusetkinlikleri.com/etkinlik/793/bau-enerji-gunleri-17,-6957006657925350504,img/Etkinlik/Big/20170929-091008bau-enerji-gunleri-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/10/yazilim-ve-bilisim-kulubu
Kariyer Günleri17,https://kampusetkinlikleri.com/etkinlik/788/kariyer-gunleri17,2341190976128063725,img/Etkinlik/Big/20170929-091327kariyer-gunleri-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/76/ieee
Güney Çin Denizinde Uluslararası Hukuk Sorunları,https://kampusetkinlikleri.com/etkinlik/785/guney-cin-denizinde-uluslararasi-hukuk-sorunlari,-4450854695909672115,img/Etkinlik/Big/20170929-091622guney-cin-denizinde-uluslararasi-hukuk-sorunlari.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
Unilever ile Sektörün İçinden,https://kampusetkinlikleri.com/etkinlik/776/unilever-ile-sektorun-icinden,-3187839959062592154,img/Etkinlik/Big/20170929-091840unilever-ile-sektorun-icinden.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/62/endustri-muhendisligi-kulubu
İtalya'da Hukuk Çalıştayı,https://kampusetkinlikleri.com/etkinlik/732/italya-da-hukuk-calistayi,-5883942226446320435,img/Etkinlik/Big/20171009-080256italya-da-hukuk-calistayi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
SMİT SUMMİT,https://kampusetkinlikleri.com/etkinlik/777/smit-summit,4957896971905858606,img/Etkinlik/Big/20171009-080523smit-summit.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/45/akademi-kulubu
HUPROG '17,https://kampusetkinlikleri.com/etkinlik/778/huprog-17,3425032960970781688,img/Etkinlik/Big/20171009-080633huprog-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/155/acm-hacettepe-ogrenci-toplulugu
GİLT Akademi'17,https://kampusetkinlikleri.com/etkinlik/733/gilt-akademi-17,-4899814302675474287,img/Etkinlik/Big/20171009-080843gilt-akademi-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/149/girisimci-inovatif-liderler-takimi
BUGÜN GÜNLERDEN YARIN - DOĞUŞ GRUBU,https://kampusetkinlikleri.com/etkinlik/783/bugun-gunlerden-yarin---dogus-grubu,-8843902081444278139,img/Etkinlik/Big/20171009-080959bugun-gunlerden-yarin---dogus-grubu.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/131/yeditepe-universitesi-isletme-kulubu
3. Kristal Yaka İş Ödülleri,https://kampusetkinlikleri.com/etkinlik/779/3.-kristal-yaka-is-odulleri,-6613718291631155152,img/Etkinlik/Big/20171009-0810583.-kristal-yaka-is-odulleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/35/isletme-kulubu
10.Sektör Günleri-Turizm Sektörü,https://kampusetkinlikleri.com/etkinlik/782/10.sektor-gunleri-turizm-sektoru,-8209087932618474824,img/Etkinlik/Big/20171009-08121210.sektor-gunleri-turizm-sektoru.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/150/endustri-muhendisligi-kulubu
MOWIE Kısa Film Yarışması,https://kampusetkinlikleri.com/etkinlik/729/mowie-kisa-film-yarismasi,-3930839642121131038,img/Etkinlik/Big/20171009-081501mowie-kisa-film-yarismasi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/99/ieee
12. AKADEMİ-EM,https://kampusetkinlikleri.com/etkinlik/770/12.-akademi-em,7609343555967428201,img/Etkinlik/Big/20171009-08221012.-akademi-em.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/46/endustri-muhendisligi-ogrenci-toplulugu
Bireysel Gelişim Günleri,https://kampusetkinlikleri.com/etkinlik/771/bireysel-gelisim-gunleri,-310132381065411546,img/Etkinlik/Big/20171009-083023bireysel-gelisim-gunleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/101/verimlilik-toplulugu
8. İTÜ Mühendislik Yarışması,https://kampusetkinlikleri.com/etkinlik/773/8.-itu-muhendislik-yarismasi,2156059274007421712,img/Etkinlik/Big/20171009-0831398.-itu-muhendislik-yarismasi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/69/bestistanbul
Paket Taxi CoffeeTalks,https://kampusetkinlikleri.com/etkinlik/892/paket-taxi-coffeetalks,5519549926836823934,img/Etkinlik/Big/paket-taxi-coffeetalks-20171112-044446.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/73/isletme-ve-ekonomi-kulubu-mec
Güç ve Enerji Kongresi,https://kampusetkinlikleri.com/etkinlik/765/guc-ve-enerji-kongresi,-3155271396354125138,img/Etkinlik/Big/20171009-083707guc-ve-enerji-kongresi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/99/ieee
FİNANS EKONOMİ İSTATİSTİK KONGRESİ,https://kampusetkinlikleri.com/etkinlik/767/finans-ekonomi-istatistik-kongresi,287004646854723031,img/Etkinlik/Big/20171009-083858finans-ekonomi-istatistik-kongresi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/98/istatistik-toplulugu
19. Ulusal Kalite Günleri,https://kampusetkinlikleri.com/etkinlik/750/19.-ulusal-kalite-gunleri,8363197291404753069,img/Etkinlik/Big/20171009-08433119.-ulusal-kalite-gunleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/133/kalite-ve-verimlilik-kulubu
9. Sektör Girişimleri - Oyun ve Yazılım,https://kampusetkinlikleri.com/etkinlik/753/9.-sektor-girisimleri---oyun-ve-yazilim,8248162713483208545,img/Etkinlik/Big/20171009-2331189.-sektor-girisimleri---oyun-ve-yazilim.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/139/girisim-ve-yatirim-toplulugu
BIG Factory Müzik Prodüksiyon Workshop / Unis Academy,https://kampusetkinlikleri.com/etkinlik/764/big-factory-muzik-produksiyon-workshop-unis-academy,973179988935578567,img/Etkinlik/Big/20171009-233826big-factory-muzik-produksiyon-workshop-unis-academy.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/140/bilgili-girisimciler-kulubu
Start Up 101 - Yazdıramayanlar için Yazdırma Sanatı,https://kampusetkinlikleri.com/etkinlik/766/start-up-101---yazdiramayanlar-icin-yazdirma-sanati,7242192636153186641,img/Etkinlik/Big/20171009-234301start-up-101---yazdiramayanlar-icin-yazdirma-sanati.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/140/bilgili-girisimciler-kulubu
Reunion'17,https://kampusetkinlikleri.com/etkinlik/752/reunion-17,-3308371847942475343,img/Etkinlik/Big/20171009-234637reunion-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/49/muhendislik-kulubu
CreaTECH+ 2017 - Egiad Melekleri Ana Sponsorluğunda,https://kampusetkinlikleri.com/etkinlik/758/createchplus-2017---egiad-melekleri-ana-sponsorlugunda,8346792770848505493,img/Etkinlik/Big/20171009-234808createchplus-2017---egiad-melekleri-ana-sponsorlugunda.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/81/inovasyon-toplulugu
İnogenç Zirvesi 3,https://kampusetkinlikleri.com/etkinlik/759/inogenc-zirvesi-3,-4143627938727489207,img/Etkinlik/Big/20171009-234949inogenc-zirvesi-3.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/35/isletme-kulubu
Kariyer Günleri,https://kampusetkinlikleri.com/etkinlik/761/kariyer-gunleri,6559206116154904672,img/Etkinlik/Big/20171009-235104kariyer-gunleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/5/kariyer-merkezi
Istanbul BEST Career Day,https://kampusetkinlikleri.com/etkinlik/870/istanbul-best-career-day,5108041654035960291,img/Etkinlik/Big/istanbul-best-career-day-20171101-131313.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/69/bestistanbul
Makinistanbul'17,https://kampusetkinlikleri.com/etkinlik/762/makinistanbul-17,5396814119033649963,img/Etkinlik/Big/20171009-235226makinistanbul-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/63/endustriyel-proje-gelistirme-ve-isbirligi-kulubu
Humanspire İnsan Kaynakları Zirvesi,https://kampusetkinlikleri.com/etkinlik/742/humanspire-insan-kaynaklari-zirvesi,6803942335010691616,img/Etkinlik/Big/20171010-000916humanspire-insan-kaynaklari-zirvesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/16/isletme-ve-ekonomi-kulubu
Kampüste Reklam Var'13,https://kampusetkinlikleri.com/etkinlik/751/kampuste-reklam-var-13,5353282714005313405,img/Etkinlik/Big/20171010-001556kampuste-reklam-var-13.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/41/iletisim-kulubu
Ulusal Nanoteknoloji Öğrenci Kongresi,https://kampusetkinlikleri.com/etkinlik/711/ulusal-nanoteknoloji-ogrenci-kongresi,4743880696710602414,img/Etkinlik/Big/20171010-001406ulusal-nanoteknoloji-ogrenci-kongresi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/134/makine-teknolojileri-kulubu
Mühendislikte Topuk Sesleri,https://kampusetkinlikleri.com/etkinlik/725/muhendislikte-topuk-sesleri,-1584500060158807709,img/Etkinlik/Big/20171010-001726muhendislikte-topuk-sesleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/76/ieee
18. Yönetim Bilimleri Kongresi,https://kampusetkinlikleri.com/etkinlik/754/18.-yonetim-bilimleri-kongresi,1028570578152769349,img/Etkinlik/Big/20171010-00193418.-yonetim-bilimleri-kongresi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/64/isletme-muhendisligi-kulubu
Anayasa Değişikliği Sempozyumu,https://kampusetkinlikleri.com/etkinlik/755/anayasa-degisikligi-sempozyumu,2011322869031580030,img/Etkinlik/Big/20171010-002616anayasa-degisikligi-sempozyumu.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
MARKA ZİRVESİ,https://kampusetkinlikleri.com/etkinlik/746/marka-zirvesi,-3703301043584214107,img/Etkinlik/Big/20171010-003055marka-zirvesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/91/rota-kulubu
Zirve '17,https://kampusetkinlikleri.com/etkinlik/728/zirve-17,-699881419869591901,img/Etkinlik/Big/20171010-010245zirve-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/147/endustri-muhendisligi-toplulugu
POLİTİKA GÜVENLİK ZİRVESİ / GÜVENLİ GELECEK,https://kampusetkinlikleri.com/etkinlik/748/politika-guvenlik-zirvesi-guvenli-gelecek,826747807110258116,img/Etkinlik/Big/20171010-004253politika-guvenlik-zirvesi-guvenli-gelecek.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/112/politika-kulubu
KARİYER PANAYIRI,https://kampusetkinlikleri.com/etkinlik/701/kariyer-panayiri,-8215916751644139403,img/Etkinlik/Big/20171010-005625kariyer-panayiri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/84/isletme-kulubu
Kampüs Gelişim Günleri'17,https://kampusetkinlikleri.com/etkinlik/724/kampus-gelisim-gunleri-17,7499545205943680057,img/Etkinlik/Big/20171010-010420kampus-gelisim-gunleri-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/99/ieee
YÖNET'17  Türkiye'nin Yöneticilik ve Liderlik Kampı,https://kampusetkinlikleri.com/etkinlik/716/yonet-17-turkiye-nin-yoneticilik-ve-liderlik-kampi,-1387889659523026753,img/Etkinlik/Big/20171010-010532yonet-17-turkiye-nin-yoneticilik-ve-liderlik-kampi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/21/muhendislik-toplulugu
11. Mühendislik ve Yönetim Akademisi,https://kampusetkinlikleri.com/etkinlik/722/11.-muhendislik-ve-yonetim-akademisi,3071195994597485826,img/Etkinlik/Big/20171010-01074811.-muhendislik-ve-yonetim-akademisi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/42/endustri-ve-verimlilik-kulubu
17. Yönetim ve Mühendislik Günleri,https://kampusetkinlikleri.com/etkinlik/730/17.-yonetim-ve-muhendislik-gunleri,-8511708277022154580,img/Etkinlik/Big/20171010-01143117.-yonetim-ve-muhendislik-gunleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/101/verimlilik-toplulugu
LİDERLİK VE KARİYER ZİRVESİ,https://kampusetkinlikleri.com/etkinlik/738/liderlik-ve-kariyer-zirvesi,7528571628069798222,img/Etkinlik/Big/20171010-011923liderlik-ve-kariyer-zirvesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/100/isletme-toplulugu
8. KTÜ MEDYA ÖDÜLLERİ,https://kampusetkinlikleri.com/etkinlik/721/8.-ktu-medya-odulleri,449874756635823594,img/Etkinlik/Big/20171010-0121158.-ktu-medya-odulleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/82/isletme-ve-ekonomi-kulubu
MECTALKS,https://kampusetkinlikleri.com/etkinlik/740/mectalks,-501972021744136567,img/Etkinlik/Big/20171010-012248mectalks.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/73/isletme-ve-ekonomi-kulubu-mec
8.Endüstri Mühendisliği Kongresi,https://kampusetkinlikleri.com/etkinlik/726/8.endustri-muhendisligi-kongresi,-7866519158140881869,img/Etkinlik/Big/20171010-0137438.endustri-muhendisligi-kongresi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/150/endustri-muhendisligi-kulubu
12.Ulusal Profesyoneller ve Başarılı Yöneticilerle Sektörler Kongresi,https://kampusetkinlikleri.com/etkinlik/727/12.ulusal-profesyoneller-ve-basarili-yoneticilerle-sektorler-kongresi,7817230537255618505,img/Etkinlik/Big/20171010-01395712.ulusal-profesyoneller-ve-basarili-yoneticilerle-sektorler-kongresi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/151/muhendislik-kulubu
16.EMG,https://kampusetkinlikleri.com/etkinlik/737/16.emg,-7590194295421549084,img/Etkinlik/Big/20171010-01420816.emg.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/117/endustri-muhendisligi-kulubu
Beyin'17,https://kampusetkinlikleri.com/etkinlik/719/beyin-17,5912886833657030666,img/Etkinlik/Big/20171010-014520beyin-17.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/130/systems-engineering-society-yuses
12th International Supply Chain Camp,https://kampusetkinlikleri.com/etkinlik/718/12th-international-supply-chain-camp,-5909566669352242906,img/Etkinlik/Big/20171010-01462512th-international-supply-chain-camp.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/133/kalite-ve-verimlilik-kulubu
Connective Talks,https://kampusetkinlikleri.com/etkinlik/713/connective-talks,-2481196747283320485,img/Etkinlik/Big/20171010-015022connective-talks.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/152/genc-finans-kulubu
İTÜ EMÖS Kariyer Atölyeleri,https://kampusetkinlikleri.com/etkinlik/714/itu-emos-kariyer-atolyeleri,1774492710432427591,img/Etkinlik/Big/20171010-015257itu-emos-kariyer-atolyeleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/62/endustri-muhendisligi-kulubu
24. İTÜ EMÖS,https://kampusetkinlikleri.com/etkinlik/681/24.-itu-emos,-5601661768521233505,img/Etkinlik/Big/20171010-01574824.-itu-emos.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/62/endustri-muhendisligi-kulubu
IEEE Atatürk Üniversitesi SB EuroTech Tour-2,https://kampusetkinlikleri.com/etkinlik/671/ieee-ataturk-universitesi-sb-eurotech-tour-2,-1508446911957726007,img/Etkinlik/Big/20171010-020153ieee-ataturk-universitesi-sb-eurotech-tour-2.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/153/ieee
MecinJob Markafoni ,https://kampusetkinlikleri.com/etkinlik/891/mecinjob-markafoni,3646027382893940689,img/Etkinlik/Big/mecinjob-markafoni-20171112-043913.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/73/isletme-ve-ekonomi-kulubu-mec
Yıldızların Altında İhracat Zirvesi,https://kampusetkinlikleri.com/etkinlik/673/yildizlarin-altinda-ihracat-zirvesi,-8775373048310630727,img/Etkinlik/Big/20171010-020653yildizlarin-altinda-ihracat-zirvesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/144/21-gun-37-derece-is-toplulugu
Gelişim v3.0,https://kampusetkinlikleri.com/etkinlik/706/gelisim-v3.0,8628531321664983805,img/Etkinlik/Big/20171010-020938gelisim-v3.0.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/155/acm-hacettepe-ogrenci-toplulugu
Rota'da Kariyer Söyleşisi,https://kampusetkinlikleri.com/etkinlik/712/rota-da-kariyer-soylesisi,-2522090037316274318,img/Etkinlik/Big/20171010-021045rota-da-kariyer-soylesisi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/91/rota-kulubu
TEB Aile Akademisi Finansal Okur Yazarlık Eğitimi,https://kampusetkinlikleri.com/etkinlik/708/teb-aile-akademisi-finansal-okur-yazarlik-egitimi,-2637944647585940041,img/Etkinlik/Big/20171010-021303teb-aile-akademisi-finansal-okur-yazarlik-egitimi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/57/istanbul-kemerburgaz-universitesi---kariyerin-kulubu
8. Ulusal Kariyerimin Kimyası,https://kampusetkinlikleri.com/etkinlik/696/8.-ulusal-kariyerimin-kimyasi,140216640023595417,img/Etkinlik/Big/20171010-0214108.-ulusal-kariyerimin-kimyasi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/133/kalite-ve-verimlilik-kulubu
Kariyer Sokağı Zirvesi 4,https://kampusetkinlikleri.com/etkinlik/705/kariyer-sokagi-zirvesi-4,-5435304143482473004,img/Etkinlik/Big/20171010-021507kariyer-sokagi-zirvesi-4.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/35/isletme-kulubu
HUKUK MUHAKEMESİNDE İSTİNAF UYGULAMASI,https://kampusetkinlikleri.com/etkinlik/709/hukuk-muhakemesinde-istinaf-uygulamasi,5565878170920496523,img/Etkinlik/Big/20171010-021638hukuk-muhakemesinde-istinaf-uygulamasi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
Sektör Günleri,https://kampusetkinlikleri.com/etkinlik/707/sektor-gunleri,1704256259436181786,img/Etkinlik/Big/20171010-021855sektor-gunleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/36/gateway
InCase'16 Türkiye'nin Vaka Analiz Kampı,https://kampusetkinlikleri.com/etkinlik/692/incase-16-turkiye-nin-vaka-analiz-kampi,-4334740802513592644,img/Etkinlik/Big/20171010-022013incase-16-turkiye-nin-vaka-analiz-kampi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/21/muhendislik-toplulugu
Çaçaron'16,https://kampusetkinlikleri.com/etkinlik/666/cacaron-16,-7282956518378745542,img/Etkinlik/Big/20171010-022221cacaron-16.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/63/endustriyel-proje-gelistirme-ve-isbirligi-kulubu
C-Level Only 3,https://kampusetkinlikleri.com/etkinlik/691/c-level-only-3,2353528879170268777,img/Etkinlik/Big/20171010-022512c-level-only-3.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/149/girisimci-inovatif-liderler-takimi
4G Girişimcilik Kongresi,https://kampusetkinlikleri.com/etkinlik/698/4g-girisimcilik-kongresi,2194513282028691401,img/Etkinlik/Big/20171010-0226184g-girisimcilik-kongresi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/30/isletme-kulubu-iibf
Satış ve Pazarlama Stratejileri,https://kampusetkinlikleri.com/etkinlik/704/satis-ve-pazarlama-stratejileri,5344146277109768295,img/Etkinlik/Big/20171010-041138satis-ve-pazarlama-stratejileri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/157/akademi-kulubu
Neon Party,https://kampusetkinlikleri.com/etkinlik/682/neon-party,-3937412721979192989,img/Etkinlik/Big/20171010-041304neon-party.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/62/endustri-muhendisligi-kulubu
YouTube Zirvesi,https://kampusetkinlikleri.com/etkinlik/694/youtube-zirvesi,-8191411014651506891,img/Etkinlik/Big/20171010-041422youtube-zirvesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/140/bilgili-girisimciler-kulubu
9.Yurt Dışı Fırsatları Semineri,https://kampusetkinlikleri.com/etkinlik/690/9.yurt-disi-firsatlari-semineri,1199384806836114023,img/Etkinlik/Big/20171010-0419389.yurt-disi-firsatlari-semineri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/69/bestistanbul
11. Kariyer Günleri,https://kampusetkinlikleri.com/etkinlik/680/11.-kariyer-gunleri,3220623061615248505,img/Etkinlik/Big/20171010-04162111.-kariyer-gunleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/158/ekonomi-kulubu
Farkındalık Zirvesi,https://kampusetkinlikleri.com/etkinlik/697/farkindalik-zirvesi,705241983095458624,img/Etkinlik/Big/20171010-041825farkindalik-zirvesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/64/isletme-muhendisligi-kulubu
Farkındalık Zirvesi 16',https://kampusetkinlikleri.com/etkinlik/1143/farkindalik-zirvesi-16,-8747569734444540070,img/Etkinlik/Big/farkindalik-zirvesi-16-20180911-153910.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/65/denetim-ve-danismanlik-kulubu
11. Reklamcılık ve Pazarlama Günleri,https://kampusetkinlikleri.com/etkinlik/674/11.-reklamcilik-ve-pazarlama-gunleri,6702567656059620304,img/Etkinlik/Big/20171010-04222111.-reklamcilik-ve-pazarlama-gunleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/125/isletme-toplulugu
Marmara Üniversitesi 3. Makine Mühendisliği Günleri,https://kampusetkinlikleri.com/etkinlik/683/marmara-universitesi-3.-makine-muhendisligi-gunleri,587980190555155412,img/Etkinlik/Big/20171010-042757marmara-universitesi-3.-makine-muhendisligi-gunleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/94/marmara-makine-muhendisligi-kulubu-mes
Emel Çölgeçen ile Söyleşi,https://kampusetkinlikleri.com/etkinlik/695/emel-colgecen-ile-soylesi,-3278916787078013669,img/Etkinlik/Big/20171010-042954emel-colgecen-ile-soylesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/95/tiyatro-kulubu
Topicon İş Fuarı,https://kampusetkinlikleri.com/etkinlik/834/topicon-is-fuari,-9170967478138019865,img/Etkinlik/Big/topicon-is-fuari-20171017-083308.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/43/ieee
Boğaziçi Marka Zirvesi,https://kampusetkinlikleri.com/etkinlik/650/bogazici-marka-zirvesi,-3453644768962534831,img/Etkinlik/Big/20171010-043111bogazici-marka-zirvesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/16/isletme-ve-ekonomi-kulubu
ROBOTİK SİSTEMLER EĞİTİMİ,https://kampusetkinlikleri.com/etkinlik/693/robotik-sistemler-egitimi,6620684996587502946,img/Etkinlik/Big/20171010-043537robotik-sistemler-egitimi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/159/genc-ve-yenilikci-beyinler-kulubu
Kariyer Adımları Serisi 9,https://kampusetkinlikleri.com/etkinlik/668/kariyer-adimlari-serisi-9,-4167354703114622880,img/Etkinlik/Big/20171010-044511kariyer-adimlari-serisi-9.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/160/almanca-isletme-ve-isletme-enformatigi-kulubu
Hasta Hakları ve Hekim Sorumluluğu,https://kampusetkinlikleri.com/etkinlik/689/hasta-haklari-ve-hekim-sorumlulugu,-8728575918991907709,img/Etkinlik/Big/20171010-044629hasta-haklari-ve-hekim-sorumlulugu.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
İş'in Duayenleri Kampüste'16,https://kampusetkinlikleri.com/etkinlik/676/is-in-duayenleri-kampuste-16,-1759807786401852428,img/Etkinlik/Big/20171010-003558is-in-duayenleri-kampuste-16.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/131/yeditepe-universitesi-isletme-kulubu
Benim Kariyerim III,https://kampusetkinlikleri.com/etkinlik/678/benim-kariyerim-iii,-5462253386325360916,img/Etkinlik/Big/20171010-003841benim-kariyerim-iii.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/142/kariyer-agi-kulubu
Finans Zirvesi - Erciyes Üniversitesi,https://kampusetkinlikleri.com/etkinlik/679/finans-zirvesi---erciyes-universitesi,2964559948271844398,img/Etkinlik/Big/20171010-004316finans-zirvesi---erciyes-universitesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/143/iktisat-kulubu
Egenomi Zirvesi,https://kampusetkinlikleri.com/etkinlik/677/egenomi-zirvesi,-252280675292017057,img/Etkinlik/Big/20171010-004908egenomi-zirvesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/35/isletme-kulubu
Keşfetmeye Kazanmakla Başla: WORK AND TRAVEL !,https://kampusetkinlikleri.com/etkinlik/684/kesfetmeye-kazanmakla-basla-work-and-travel,-8224608761191017284,img/Etkinlik/Big/20171010-005119kesfetmeye-kazanmakla-basla-work-and-travel.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/144/21-gun-37-derece-is-toplulugu
Film Gösterimi & Söyleşi,https://kampusetkinlikleri.com/etkinlik/686/film-gosterimi-soylesi,757688139975427438,img/Etkinlik/Big/20171010-005308film-gosterimi-soylesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
Medya ve Haberleşme Özgürlüğü Konferansı,https://kampusetkinlikleri.com/etkinlik/687/medya-ve-haberlesme-ozgurlugu-konferansi,431858849494010696,img/Etkinlik/Big/20171010-005614medya-ve-haberlesme-ozgurlugu-konferansi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
Finance Break Finans Günleri,https://kampusetkinlikleri.com/etkinlik/643/finance-break-finans-gunleri,-9068379130055809507,img/Etkinlik/Big/20171010-005727finance-break-finans-gunleri.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/16/isletme-ve-ekonomi-kulubu
Communications Week #7,https://kampusetkinlikleri.com/etkinlik/657/communications-week-sharp7,6672862452492530378,img/Etkinlik/Big/20171010-005839communications-week-sharp7.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/70/ieee
Çocuk Hakları: Çocuk İstismarı,https://kampusetkinlikleri.com/etkinlik/685/cocuk-haklari-cocuk-istismari,-5342941085262870100,img/Etkinlik/Big/20171010-004716cocuk-haklari-cocuk-istismari.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/8/uluslararasi-hukuk-kulubu
9. Bilişim Teknolojileri Zirvesi,https://kampusetkinlikleri.com/etkinlik/654/9.-bilisim-teknolojileri-zirvesi,7297088677819899270,img/Etkinlik/Big/20171010-0100119.-bilisim-teknolojileri-zirvesi.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/64/isletme-muhendisligi-kulubu
OHM's Day,https://kampusetkinlikleri.com/etkinlik/669/ohm-s-day,-4168228675756671558,img/Etkinlik/Big/20171010-010110ohm-s-day.jpg,https://kampusetkinlikleri.com/kulup-sayfasi/76/ieee
